,Bye-bye School!,ばいばいSchool
,10p.m.,pm
,I'M NOT YOU,IMNOTゆう
,"""On Top""",OnTop
,99°C溺亡,C溺亡
,Hey!Stop callin,へいStopcallin
,醉枕清风,醉枕きよし风
,春分,しゅんぶん
,囚笼,しゅう笼
,Decode,Decode
,空想世界的某一天,くうそうせかいてきぼういってん
,"Ang Bituin, Makina at si Monika",AngBituinMakinaえーてぃーえすあいMonika
,infractum,infractum
,Summer Dream,さまーどりーむ
,不羡明月知,ふ羡めいげつち
,caged girl,cagedがーる
,FATE,FATE
,Journey,じゃーにー
,逆浪千秋,げきろうせんしゅう
,Games,げーむす
,Fly away,ふらいあうぇい
,任性,にんせい
,ADVENTURE,あどべんちゃー
,Drifting Away,DriftingAway
,春来发几枝,はるき发几えだ
,爬山虎与青苔,爬山とらあずかあおのり
,Colours Fading,ColoursFading
,My Colorful Confuse,MyからふるConfuse
,EGOLOID,EGOLOID
,Rolling Sky,Rollingすかい
,无垠奇迹,无垠き迹
,新年的问候,しんねんてき问候
,KILLER B,きらーB
,"""Decade""",Decade
,scatter,scatter
,大荒寻梦录,おおあら寻梦录
,DTMer,DTMer
,雨水,あまみず
,罪乐园,つみ乐园
,envelope,envelope
,Remembrance,Remembrance
,Kill My Pain,KillMyPain
,我从地狱归来,が从地狱归らい
,头痛欲裂,头痛よく裂
,Strings with You,すとりんぐすうぃずゆう
,Doppelganger,Doppelganger
,TODAY THE FUTURE,TODAYざふゅーちゃー
,Like Whatever,LikeWhatever
,저격수 인형,저격수인형
,啸天引,啸てんびき
,Christmas Spirit,Christmasすぴりっと
,饕餮,とうてつ
,Tides,Tides
,This Again,Thisあげいん
,Delusion Girl,Delusionがーる
,荆棘鸟,荆棘鸟
,Mind Aberration,MindAberration
,轻闲,轻闲
,老爷爷DISCO,ろう爷爷でぃすこ
,Pneumonoultramicroscopicsilicovolcanoconiosis,ぴーえぬいーゆーえむおーえぬおーゆーえるとらまいくろえすしぃopicsilicovolcanoconiosis
,Kulay,Kulay
,Badgirlism,Badgirlism
,狂徒,きょうと
,大鱼吃小鱼,だい鱼吃しょう鱼
,SPL,えすぴーえる
,MINE,みね
,Who We Are,WhoWeAre
,春忆,はる忆
,Circuit DISCO,Circuitでぃすこ
,Can't Stand You,CantStandゆう
,幻舞玲珑,まぼろしまいれい珑
,心加心,こころかしん
,Unite As One,ゆないとあずわん
,我可能放了假寒假,がかのうほうりょう假寒假
,Vacío Lleno,VacíoLleno
,横浜バトルライン,よこはまばとるらいん
,Distant Roads,DistantRoads
,清明时节雨纷纷,せいめい时节う纷纷
,within the ice,withinざice
,流光物语,りゅうこうぶつ语
,SNOBBISM,SNOBBISM
,METEOR,めてお
,masquearade,masquearade
,速食主义,はやしょくしゅ义
,Supernova,Supernova
,Supernova,Supernova
,森林恋曲,しんりんこいきょく
,a starry night,astarrynight
,Perverse Love Rock!,Perverseらぶろっく
,Red,Red
,新碧海潮生曲,しんへきかいしおせいきょく
,I Want You,あいうぉんちゅー
,Birthday,ばーすでい
,迷失未来,めいしつみらい
,Heartless Diary,HeartlessDiary
,十二号诛杀者,じゅうにごう诛杀しゃ
,If the Stars Align,IfざすたーずAlign
,never ender,えんどいーあーる
,社会之敌,しゃかいの敌
,CITRUS,CITRUS
,Tell Me,Tellみー
,Tell Me,Tellみー
,Kill My Language,KillMyらんげーじ
,Two Sided,ゃd
,That That's That,ThatThatsThat
,World's Eighth Wonder,わーるどsEighthわんだー
,All or None,AllorNone
,Through the times,Throughざたいむず
,奇迹,き迹
,风云迭变,风云迭变
,A distancia,Adistancia
,ユトリ最強世代,ゆとりさいきょうせだい
,一梦千寻,いち梦千寻
,Bulalo,Bulalo
,Kawakaan,Kawakaan
,空白世界,くうはくせかい
,KILL MY NAME,KILLまいNAME
,他年自有棠花妒,たねんじゆう棠花妒
,Spectacle,Spectacle
,Some Other Time,SomeOtherたいむ
,武娘,たけむすめ
,玻璃做的少女,はり做的しょうじょ
,Beast,びーすと
,每当有流星划过夜空,每当ゆうりゅうせい划过よぞら
,magic city,まじっくcity
,ACCEPTANCE,ACCEPTANCE
,龙语者,龙语しゃ
,demiurge,demiurge
,飞鸟,飞鸟
,Bitter Majesty,BitterMajesty
,反派死于话多,はんはしゆ话多
,笨鸟先飞,たけの鸟先飞
,The Reluctant Heroes,ざReluctantHeroes
,Invisible Lovers,InvisibleLovers
,月见酒,つき见酒
,Reunion,Reunion
,加特林,かとくりん
,Lap Tap Love,LapTapらぶ
,最美印记,もみしるし记
,九月不停雨,くがつふとまあめ
,Splitting Apart,SplittingApart
,sister,sister
,黑凤梨,黑凤なし
,"""I Have to Leave You Here""",IHaveとぅLeaveゆうひあー
,梦谪仙,梦谪せん
,Not alone,Notあろーん
,浅滩,あさ滩
,TIME,たいむ
,The Everlasting Future,ざえゔぁーらすてぃんぐふゅーちゃー
,大佬大佬我想当漫画家!,だい佬大佬我そうとうまんがか
,眼泪,めなみだ
,All My Life,AllMyらいふ
,Avarice,Avarice
,Left Behind,れふとBehind
,Through The Night,ThroughざNight
,Rail world,Railわーるど
,多情岸,たじょうがん
,谁杀死了知更鸟?,谁杀しりょうちさら鸟
,Cry,くらい
,COIN,COIN
,"""/hidden""",hidden
,"""1LDK""",わんえるでぃーけー
,"""Beside & Besides""",BesideBesides
,Chondroitin,Chondroitin
,Electrical Zombies,えれくとりっくあるぞんびーず
,Svartalfheim,Svartalfheim
,CARLA,CARLA
,IROHA,IROHA
,风嫁,风嫁
,我好想问你,がこうそう问你
,Moonlight Synapse,むーんらいとSynapse
,流水赋,りゅうすい赋
,Afraid of daylight,Afraidofdaylight
,Scarlet Rose,すかーれっとろーず
,少女的爱是心照不宣,しょうじょてき爱是しんあきらふせん
,brilliant,brilliant
,"""My Farewell""",MyFarewell
,红昭愿,红昭すなお
,Nebulaholic,Nebulaholic
,PLATONIC GIRL,ぷらとんあいしーがーる
,State of Isolation,すてーとofあいそれーしょん
,且听枫吟,かつ听枫ぎん
,cloud,くらうど
,Temperature,Temperature
,世末积雨云,よまつ积雨うん
,Ref-Rain,Refれいん
,ALETHEA,ALETHEA
,非人哉,ひじんかな
,少年与秋,しょうねんあずかあき
,Lience,Lience
,DE-Pression,DEPression
,LOVEDOLL OF NOBODY,いこーるらぶどーるOFのーばでぃ
,Funk beat≠Junk beat,Funkびーとじゃんくびーと
,ANSWER,あんさー
,暖色音调,だんしょくおん调
,alf,alf
,Innocent flower,Innocentふらわー
,崇高症状,すうこうしょうじょう
,9Bang15便士,Bangびんし
,"你好,世界!",你好せかい
,不正常恋爱物语,ふせいじょうこい爱物语
,ALIVE,あらいぶ
,人偶之梦,ひと偶之梦
,为邪·九九八十一,为邪くくやそいち
,MIKU'S BOUNCE,みくSBOUNCE
,"八月雨后,初晴与彩虹",はちがつあめきさきはつはれあずかいろどりにじ
,Myth in Math,MythいんMath
,Diamond Days,だいあもんどでいず
,Reload,Reload
,一花依世界,いちかえせかい
,BLAZING STINGER,ぶれいじんぐSTINGER
,STOP,STOP
,parallelines,ぱられるあいねす
,take a step back,たけaすてっぷback
,遗忘的记忆碎片中,遗忘てき记忆碎片ちゅう
,Love Logic,らぶろじっく
,要有光,ようありみつ
,春风来,はる风来
,Don't Touch Me,Dontたっちみー
,迷路小鹿,めいろおしか
,Bloom,ぶるーむ
,Capacity,Capacity
,Just a Robot,じゃすとあーるRobot
,翠色梦,すいしょく梦
,泪之诗,なみだの诗
,"Because I Got High'''"" ",BecauseIGotHigh
,九天九夜,きゅうてんきゅうや
,清明,せいめい
,山河令,さんがれい
,'cause I love you,こーずIらぶゆー
,谷雨,たにう
,Euphoria ,ゆーふぉりあ
,Euphoria Filter,ゆーふぉりあFilter
,STORY TELLER,すとーりぃTELLER
,九尾妖狐,つづらお妖狐
,Sweet Cat Dreaming,すぅぃーとCatどりーむあいえぬじー
,Carbon,Carbon
,"Hello, Again",はろーあげいん
,solitude,そりちゅーど
,SPIRAL GAME,すぱいらるGAME
,Calorie,Calorie
,The Faulty Feline Philosophy,ざFaultyFelinePhilosophy
,血小板之歌,けっしょうばんのうた
,黑蝴蝶之死,黑こちょうのし
,小满,しょう满
,赏花诗,赏花诗
,芒种,すすき种
,TIELLI,TIELLI
,Lala,Lala
,DIARRHEA,DIARRHEA
,金丝雀的逃亡之旅,きむ丝雀てきとうぼうのたび
,静默少女,せい默しょうじょ
,夏至,げし
,Errorist,Errorist
,电音妖怪,电音ようかい
,Loose Change,LooseChange
,Funeral day,Funeralday
,Destroys Nightmare,DestroysNightmare
,PROMISED WORLD,PROMISEDわーるど
,小暑,しょうしょ
,Heroes,Heroes
,The death of...,ざですof
,CRYSTAL MICROPHONE UNDERGROUND,CRYSTALMICROPHONEあんだーぐらうんど
,异样的风暴中心,异样てき风暴ちゅうしん
,GRAVITY,ぐらびてぃ
,"晚安,好梦",晚安こう梦
,-E-,E
,Rabbit,らびっと
,Mr.wonderboy,Mrwonderboy
,chocolate box,ちょこれーとbox
,Bitter Sweet's Beast,びたーすいーとsびーすと
,farewell blue,farewellぶるー
,Only for you,おんりーあなたのために
,Last Smile,らすとすまいる
,Everwhite,Everwhite
,Lovely Night!,LovelyNight
,End of Rain,Endofれいん
,le grand bleu,えるいーgrandぶるー
,青柠少女,あお柠しょうじょ
,OhSOS!!!,OhSOS
,大暑,たいしょ
,Love Affaier ,らぶAffaier
,心上华海,こころじょう华海
,Hot Milk,Hotみるく
,Kill My World,KillMyわーるど
,No title,Noたいとる
,Distorted Princess,Distortedぷりんせす
,filozofio,filozofio
,kung fu,kungふぅ
,Leaving,Leaving
,Love Me If You Can,らぶみーIfゆうCan
,D,D
,Black Out,ぶらっくあうと
,PaIII.SENSATION,PaIIIどっつENSATION
,簪花人间,かんざしはると间
,傲娇系男孩的告白日,傲娇けいおとこ孩的こくはくび
,Ardor,Ardor
,connect,こねくと
,Angry,Angry
,What's Your Aesthetic?,WhatsYourAesthetic
,WEEABOO,WEEABOO
,四大名妓,よんだいめいぎ
,竹鼠煮熟术,たけねずみにじゅく术
,reason of birth,reasonofばーす
,威诺希,たけし诺希
,Machine Gun,MachineGun
,为我For Real,为我Forれある
,Insomnia,いんそむにあ
,中文房间,ちゅうぶんぼう间
,Save,Save
,BOOM BOOM ☆ In My Heart,ぶーんぶーんInMyはーと
,戴帽子的孩子,だいぼうしてきがいし
,长夜无光,长夜无光
,Elfina,Elfina
,栖凰,栖凰
,Misanthrope,Misanthrope
,乡情曲,乡情きょく
,大小姐的复仇生涯,だしゃおじぇーてき复仇しょうがい
,A Swim In The Jellyfish Lake,ASwimInざじぇりいふぃっしゅLake
,Spooktacular Seance,SpooktacularSeance
,Dandelion,だんでらいおん
,TYFW,TYFW
,JOYRIDE,JOYRIDE
,Lv99,れべる
,后调,きさき调
,双向倾诉,もろむき倾诉
,WAA!!!!,WAA
,心的葬礼,しんてきそうれい
,半盏,はん盏
,绮云泽,绮云泽
,Booo!,Booo
,7th room,ななとんhroom
,f*ck it,fしーけいいっと
,Call of Justice,CallofJustice
,欲,よく
,桃花雪,ももかゆき
,人间,ひと间
,如戏,如戏
,angel cry,えんじぇるcry
,White Lights,ほわいとらいつ
,Let Me Take You,Letみーたけゆう
,Shinjuku Boys,ShinjukuBoys
,ZERO,ぜろ
,BLOOD,ぶらっど
,七夜雪,しちやゆき
,天黑之后,てん黑之きさき
,Anthony,Anthony
,自作自受,じさくじじゅ
,Animalistic,Animalistic
,Forever Tears,ふぉーえばーてぃあーず
,爱Know,爱Know
,将全世界的幸福,はたぜんせかいてきこうふく
,心上秋,こころかんだけ
,See,See
,Twinkie Defense,とぅいんきーDefense
,晚月,晚月
,起浪,おこしなみ
,丰收岁,丰收岁
,テスラは夢の中,てすらはゆめのなか
,我存在,がそんざい
,塔之礼赞,とうのれい赞
,Take You for a Ride,たけゆうふぉーあーるRide
,归龙铭,归龙铭
,Neural Story Singing Christmas,NeuralStorySingingChristmas
,逐光者,逐光しゃ
,无色,无色
,殉道者,じゅんどうしゃ
,Something Changed,さむしんぐChanged
,after the end,afterじえんど
,奥德修斯的归途,おくめぐむおさむ斯的归途
,Show 'Em,しょうEm
,如意算盘,にょいさん盘
,千里邀月,せんり邀月
,冒失少女的日常,冒失しょうじょてきにちじょう
,Dear VaNI (2018 LiveVer.),でぃあーVaNILiveVer
,龙子九阵图,龙子きゅう阵图
,POBBLES,POBBLES
,怪诞故事集,かい诞こじしゅう
,Pessimism,Pessimism
,无重力少女,无じゅうりょくしょうじょ
,My Dear,Myでぃあー
,My Dear,Myでぃあー
,金徽章,きむきしょう
,雨满武陵春,あめ满武りょうはる
,请忘记,请忘记
,De la mer profonde,でぃーいーえるえーmerprofonde
,春意红包,はるおき红包
,初见,はつ见
,속마음 카니발리즘,속마음카니발리즘
,jelf the elf,jelfざえるふ
,Little Traveler,りとるTraveler
,站在伞下的人,站在伞下てきじん
,hurt,hurt
,撒马尔罕之恋,撒马尔罕のこい
,长恨,长恨
,"Gloomy, Empty",Gloomyえんぷてぃ
,分裂症ーa∈Aー,ぶんれつしょうーあーるAー
,Sleepyhead,Sleepyhead
,V.,V
,不可逆,ふかぎゃく
,4.A.M. Nocturne,えーえむNocturne
,鸽子,鸽子
,Those Who Carried On,ThoseWhoCarriedOn
,This Wonderful Day,ThisWonderfulDay
,Six Nights,SixNights
,咱俩谁管谁叫爹,咱俩谁管谁叫爹
,洛阳怀,らく阳怀
,一个人的路,いち个人てきろ
,Boom Boom Boom,ぶーんぶーんぶーん
,石头说,いし头说
,够真才出涩,够真さいで涩
,Femme Fatale,ふぁむふぁたーる
,临安,临安
,长高长高再高一点,长高长高さいこういてん
,越过海岸线,えつ过かいがん线
,Pick Me Up,PickみーUp
,Meave,めいぶ
,Think Hope,ThinkHope
,Lovrel,Lovrel
,千古题,せんこ题
,THE BUTTERMINT SONG,THEBUTTERMINTSONG
,Sune Days,Suneでいず
,彼岸,ひがん
,天生尤物,あもうゆうぶつ
,i eat eyes,iいーとあいず
,朝花问,あさか问
,青春回忆录,せいしゅんかい忆录
,祖龙吟,そ龙吟
,The Story about Bear Detective,ざStoryあばうとBearDetective
,Hear me!,ひあーみー
,The Nue's Terror,ざNuesてらー
,Black Hole,ぶらっくほーる
,Gifted,ぎふとえど
,他们,た们
,冠世一战,かんむりせいいち战
,桃仙姑,ももせんしゅうと
,繁华唱遍,しげる华唱あまね
,冰点,ひょうてん
,Snow Marriage,Snowまりっじ
,Delusional,Delusional
,复仇者联盟3:无限战争,复仇しゃ联盟无限战争
,咫尺天涯,しせきてんがい
,CORROSION,ころーじょん
,FREEDOM10,ふりーだむ
,Crimson,くりむそん
,Shirk,Shirk
,π,ぱい
,Happy!! Snow World!!,はっぴーSnowわーるど
,"My Feelings (Just Whistle)'''"" ",MyFeelingsじゃすとほいっする
,北京第三区交通委提醒您,ぺきんだい三区交通委提醒您
,勾指起誓,勾指おこしちかい
,儒风诉骨,儒风诉骨
,静候曙光,せいこうしょこう
,白眼狼,はくがんおおかみ
,Exhausted,Exhausted
,易水诀,やすみ诀
,Never Die,NeverDie
,风尘陌,风尘陌
,和光同尘,わこうどう尘
,为谁而为,为谁而为
,Over Ocean Waters,おーばーOceanうぉーたーず
,Endure,Endure
,黎明前夜,れいめいぜんや
,Colour by Neon,Colourびーわいねおん
,奉陪,たてまつ陪
,夜间出租车,よる间出租车
,丧Day,丧Day
,夕阳长歌,ゆう阳长か
,ever,えばー
,哎呀 元旦,哎呀がんたん
,HOPE,ほーぷ
,return?,return
,虚空之女,こくうのおんな
,City of submission,Cityofsubmission
,不归,ふ归
,大氿歌,だい氿歌
,写给社交恐惧症的一首歌,うつし给しゃこうきょうくしょうてきいちしゅうた
,So Serious,SoSerious
,Submerged,さぶまーじど
,永驻,えい驻
,Utopia,Utopia
,Way To A Woman's Heart,WayToAうーまんsはーと
,末世残响,まっせざん响
,茕茕,茕茕
,Die Boyfriend,Dieぼーいふれんど
,一样,いち样
,Reverie,Reverie
,A Calm Monologue in the Center of a Hopeful Change,AかーむものろぉぐいんざCenterofあーるHopefulChange
,VICTIM,ゔぃくてぃむ
,无常,无常
,Forget-Me-Not,ForgetみーNot
,心里有鬼,ここりゆうおに
,Slap,Slap
,自导自演,じ导じえん
,望江湖,もちこうこ
,依然和你在一起,いぜんわ你在かずき
,亲爱的,亲爱てき
,不停歇的旅途,ふとま歇的たびと
,Antidisestablishmentarianism,Aえぬてぃーidisestablishmentarianism
,Heartbroken,Heartbroken
,又见梁祝,また见梁しゅく
,Procrastinated and it's Due Next Morning,ProcrastinatedあんどいっとsDueNextMorning
,白露,しらつゆ
,得过且过的勇者,とく过且过的ゆうしゃ
,誓鸟,ちかい鸟
,High Functioning Depression,HighFunctioningDepression
,My Baby,MyBaby
,返祖效应-OOTEM-,かえそつとむ应OOTEM
,Through the Night,ThroughざNight
,阶上囚,阶上しゅう
,GET TO KNOW ME',げっととぅKNOWME
,Kaleidoscope Haze Chapter: War,かれいどすこーぷHazeChapterWar
,灞柳风月,灞柳风月
,Believe,びりーゔ
,种族假象,种族假象
,人间失宠,ひと间失宠
,love in last sight,いこーるらぶいんらすとsight
,alumin(i)um,aluminium
,Alice in N.Y.,ありすいんNY
,The Queen's Final Coda,ざQueensふぁいなるこーだ
,V. Ritual Girl,VRitualがーる
,Sleepless Nights,SleeplessNights
,The Executioner,ざExecutioner
,如见青山,如见あおやま
,euleria,euleria
,绣花拳,绣花けん
,亲爱的安徒生,亲爱てきやすとせい
,Colors,からーず
,下个夏天,しも个夏てん
,六日之失,むいかのしつ
,玻璃水母,はりくらげ
,титул,титул
,Judul,Judul
,Pamagat,Pamagat
,Titel,Titel
,หัวข้อ,หวขอ
,Título,Título
,Tajuk,Tajuk
,Titolo,Titolo
,Titulus,Titulus
,Titolo,Titolo
,Otsikko,Otsikko
,Tytuł,Tytuł
,Titel,Titel
,Titlu,Titlu
,Teitl,Teitl
,Τίτλος,Τίτλος
,好累啊,こうるい啊
,写给我家狗的歌,うつし给我かいぬてきうた
,不可能存在的女神,ふかのうそんざいてきめがみ
,我在,がざい
,Snow Crystal,SnowCrystal
,Радость,Радость
,Работа,Работа
,Долги,Долги
,Спорт,Спорт
,Девочки,Девочки
,Я люблю,Ялюблю
,Место под солнцем,Местоподсолнцем
,I Refuse,IRefuse
,四序,よんじょ
,三千烛华夜,さんぜん烛华よる
,鳴花,なるはな
,春从天上来,はる从天じょうらい
,恶魔Fictionist,恶魔Fictionist
,One of a Kind,わんofあーるKind
,威海,いうみ
,Tender,Tender
,"如果梦想会长大'''""",如果梦想かい长大
,恋爱喜剧,こい爱喜剧
,好嗨哟,こう嗨哟
,冬天的螳螂碎片,ふゆてんてきかまきり碎片
,锵剑慨歌,锵剑慨歌
,青蓝之森Fairytale dream,あお蓝之もりFairytaleどりーむ
,售楼小姐,售楼しゃおちえ
,QUEEN WITHOUT A CROWN,くいーんWITHOUTAくらうん
,Memory,Memory
,Human,ひゅーまん
,致恩佩罗耶林,いたるおん佩罗耶林
,All I Have to Do Is Dream,AllIHaveとぅどぅーあいずどりーむ
,朝向拉普兰,あさこう拉普兰
,喧嚷,喧嚷
,无限主张,无限しゅ张
,Title,Title
,Original_Title,おりじなるTitle
,Keep to the Script,Keepとぅざすくりぷと
,Quicksand,Quicksand
,百家策,はっけさく
,5AM,えーえむ
,I'm Not Real,ImNotれある
,一日都市,ひといちとし
,One more time * One more time...,わんもあたいむわんもあたいむ
,十一号狂怒者,じゅういっごうきょういかしゃ
,吃土少年,どもどしょうねん
,不值得纪念,ふ值得纪念
,"Punch it, Punk!",Punchいっとぱんく
,Summertime Escapades,SummertimeEscapades
,终局之后,终局のきさき
,花月妖,かげつ妖
,Down The Dark Road,DownざDarkRoad
,Lullaby for Dinah,LullabyふぉーDinah
,玲珑络,れい珑络
,夏蜘蛛,なつくも
,告别曲,つげ别曲
,Jet Ammo,JetAmmo
,TH讠NK,てぃーえっち讠えぬけい
,关于你,关于你
,风信子的思慕,风信こてきしぼ
,依人如梦言如许,よりひと如梦げん如许
,COUNTERFEIT,かうんたーふぃっと
,Ella,Ella
,道路千万条,どうろせんまんじょう
,被抹去的女孩,ひ抹去てきおんな孩
,Let Me Have It!,LetみHaveいっと
,sigh,さい
,double vision,だぶるvision
,记忆回收,记忆かいおさむ
,Attack!,Attack
,类人反,类人はん
,宿命,しゅくめい
,魔伍怔肆,まご怔肆
,眉间不点砂,まゆ间不てんすな
,My Wife Is a Slut,MyWifeあいずあーるSlut
,pilgrim,pilgrim
,保卫罗德岛,ほ卫罗めぐむ岛
,Thing,Thing
,m9,えぬじーしーろくせんさんびゃくさんじゅうさん
,大学生活真快乐,だいがくせいかつまかい乐
,自暴自弃,じぼうじ弃
,被伪造的偶像,ひ伪造てきぐうぞう
,不弃与拯救之爱,ふ弃与拯救の爱
,Love Taste,らぶTaste
,再一杯!,さいいっぱい
,恶龙的国度,恶龙てきこくど
,Still Here,すてぃるひあー
,To B Continued,ToBContinued
,绝路,绝路
,樱花绽放时,樱花绽放时
,英雄出征,えいゆうしゅっせい
,弯弯,弯弯
,自我主张崇拜,じがぬし张崇拜
,Ridin' With U,RidinうぃずU
,Starlight,Starlight
,莎图温的裙摆,くぐ图温てき裙摆
,朝汐,あさしお
,夜行者们,やこうしゃ们
,EVERGREEN,えばーぐりーん
,恐高症,おそれだかしょう
,极恶救世主,极恶きゅうせいしゅ
,永凋花坠,えい凋花坠
,神女别,かみおんな别
,心电感应,こころ电感应
,四秒之眷,よんびょうの眷
,夏日活荔,なつにっかつ荔
,不老不死,ふろうふし
,绮物缘,绮物缘
,Diamond Lily,だいあもんどりりー
,星火燎原,せいかりょうげん
,next❀旅途,ねくすとたびと
,双星轨迹,そうほし轨迹
,笔记本上的幻想世界,笔记ほんかんてきげんそうせかい
,初心依然,しょしんいぜん
,Nana,なな
,黑蜜子,黑蜜こ
,The Start,ざすたーと
,如你见我,如你见我
,心空,こころそら
,Jump for Joy,JumpふぉーJoy
,似月停空,につきとまそら
,Rainy Bunny,RainyBunny
,Catch the Wave,きゃっちざうぇいぶ
,自生自灭,じせいじ灭
,border (2018 LiveVer.),ぼーだーLiveVer
,chu~chu~chu~,ちゅうちゅうちゅう
,暖春将至,だんしゅんまさし
,长坂调,长坂调
,巾帼须眉,はば帼须まゆ
,灰死病少女,はいしびょうしょうじょ
,Honey I'm Home,HoneyImほーむ
,kilter,kilter
,Halloween 梦,はろうぃん梦
,八足的末日物语,八足的末日物语
,黑羊少女,黑羊しょうじょ
,Hello Hello,はろーはろー
,"A Letter to You, Jesus",AれたーとぅゆうJesus
,A Melancholy Ponderance Upon Life&#39;s End,AMelancholyPonderanceUponらいふsEnd
,All in Duet,AllいんDuet
,Already Dead,AlreadyDead
,Baby Baby Baby,べいびーびーabyBaby
,F3ar,えふすりーある
,Fake Friends,Fakeふれんず
,Fall In Love With Angels,FallInらぶうぃずAngels
,Find Another World,Findあなざーわーるど
,First Premonition,ふぁーすとPremonition
,Get Us First,GetUsふぁーすと
,Good Bye Jerk,GoodばいJerk
,Guilty,ぎるてぃ
,Half Life Science,はーふらいふScience
,"How to walk, How to talk",HowとぅwalkHowとぅとーく
,I want to die tonight,Iwantとぅdietonight
,Insanity,Insanity
,It&#39;s raining,いっとsらいにんぐ
,JERK THE COWKING,JERKざしーOWKING
,Knave,Knave
,Life On Mars,らいふOnまーず
,Limitless,Limitless
,Listener,Listener
,Losing Your Heart,LosingYourはーと
,Lousy,Lousy
,L​.​O​.​V​.​V,LOVV
,Masochism,Masochism
,Miss U,えむあいえすえすU
,More Closer,もあくろーざー
,Never,Never
,Nothing,なっしんぐ
,Start×2,すたーとかける
,Now Or Never,のうOrNever
,Title,Title
,Title,Title
,Original_Title,おりじなるTitle
,OUR GURU IS A GIRL,OURGURUいずAがーる
,Post Paid,PostPaid
,Red October Moon,Redおくとーばーむーん
,Revolution of Gods,れぼりゅーしょんofGods
,Mrs Misato,Mrsみさと
,Cold Fire,ColdFire
,She Belongs to Me,SheBelongsとぅみー
,Shout In The Rain,ShoutInざれいん
,Stars,すたーず
,Tell Me Something Happy,Tellみさむしんぐはっぴー
,tensai,てんさい
,Hello Namaste,はろーなますて
,The Night We Drove Home And You Touched The Palm Of My Hand,ざNightWeDroveほーむAndゆうTouchedざぱるむOfMyHand
,The Pity Photographer,ざPityPhotographer
,Trouble Is Coming,TroubleあいずComing
,Twixt,Twixt
,標題,ひょうだい
,精神暴民,せいしんぼうみん
,蒲公英,ほこうえい
,Smile As Flower,すまいるAsふらわー
,Gumi's Acid Dream,ぐみsあしっどどりーむ
,网瘾青年,网瘾せいねん
,version,version
,HANAGE,HANAGE
,SAYONARA,SAYONARA
,窄门,さこ门
,Crescent Moon,くれせんとむーん
,Have a nice trip (Someone said),HaveaniceとりっぷSomeoneさいーど
,In Your Eyes,Inゆああいず
,Off the Rails,Offざれいるず
,Butter Bread and Gin,ばたーぶれっどあんどGin
,World We Deserve,わーるどWeでぃざーぶ
,Gun Toters,GunToters
,Soar,Soar
,Tool,Tool
,What You Need,Whatゆうにーど
,Paddywhack,Paddywhack
,Fifteen,Fifteen
,Somersile,Somersile
,Beat a Treat,BeatあーるTreat
,Homely Lil Demons,HomelyLilDemons
,From Salem Town,FromせいらむTown
,Wanna,Wanna
,Knife Fight,KnifeFight
,Trainwreck,Trainwreck
,Escalator,Escalator
,我属于火山口,がぞくうかざんぐち
,"""HowMucH?!""",HowMucH
,蝶恋花·何处谣,ちょうこいはななに处谣
,Título,Título
,破阵子,やぶ阵子
,竹林间,たけばやし间
,无色,无色
,HIDDEN HORNS,HIDDENHORNS
,Life Is Crime,らいふいずくらいむ
,A Broken Green House,ABrokenGreenHouse
,A Little Boy In Gloom,AりとるBoyInぐるーむ
,Above the blue,Aboveざぶるー
,All the people can be heroes,Allざぴーぷるcanbeheroes
,Bipolar Disorder,BipolarDisorder
,Black sky white moon,ぶらっくすかいほわいとむーん
,Boys play with their toys,Boysplayういずてぃーheirといず
,Everybody&#39;s In Love,EverybodysInらぶ
,God is believed to be good,ごっどいずbelievedとぅbegood
,Hello Jingo,はろーJingo
,I Love UFO,あいらぶゆーふぉー
,I Was Always Que Sera Sera,IWasおーるうぇいずQueSeraSera
,I Welcome You,IWelcomeゆう
,I&#39;m A Widower,ImAWidower
,In My Mother&#39;s Arms,InMyまざーsArms
,It&#39;s A Little Bird,いっとsAりとるばーど
,It&#39;s Amazing,いっとsAmazing
,Like This Morning,らいくでぃすMorning
,Lonesome Brothers In The Garden,LonesomeBrothersInざがーでん
,Lunar Child,LunarChild
,My Winter Sun,MyWinterさん
,Mysterious Experience,MysteriousExperience
,Our Earth Bound World,OurあーすBoundわーるど
,ROBOT TOMMY,ろぼっととみー
,She Is An Alien,SheあいずAnAlien
,She Was Something Like A Ghost,SheWasさむしんぐLikeAごーすと
,So Many People Live In TOKYO,SoManyぴーぷるらいぶInとうきょう
,Stone Age Man,Stoneあーじゅまん
,Sunbird,さんばーど
,Ode à Derrière,OdeàDerrière
,Take Him To Lhasa,たけHimToらさ
,The DJ on the radio has this to say,ざでぃーじぇいおんざらじおはすthisとぅsay
,Under My Umbrella,あんだーMyあんぶれら
,Waiting For My Afterlife,WaitingForMyAfterlife
,Waiting For You To Get Back Home,WaitingあなたのためにToGetBackほーむ
,We Have A Party,WeHaveAぱーてぃー
,Who Are You,WhoAreゆう
,Zimmerman,Zimmerman
,DESTRUCTER,DESTRUCTER
,Wanting the Future,Wantingざふゅーちゃー
,All I Need is You,AllIにーどいずゆう
,Awakened Voice,Awakenedゔぉいす
,Lover&#39;s Lie,Loversらい
,Heartbeat,はーびー
,Everyone Must Evacuate,EveryoneMustEvacuate
,未完成的·乐章,みかんせいてき乐章
,乐行者,乐行しゃ
,听力考试现在开始,听力こう试现ざい开始
